term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id 
Oil Price,Mr. Aziz  the Iraqi foreign minister and deputy prime minister  was for decades the most public face of Mr. Hussein’s government.,,Tariq Aziz  former Iraqi foreign ministers and deputy prime minister who was one of Saddam Hussein's most trusted and longstanding aides  dies at age 79.,The New York Times,17,Tariq Aziz  Top Aide and Fervent Ally of Saddam Hussein  Dies at 79,Tariq Aziz  79  Aide to Saddam Hussein  Dies While Serving Prison Term in Iraq,2015-06-06T00:00:00Z,Foreign,Middle East,article,https://www.nytimes.com/2015/06/06/world/middleeast/tariq-aziz-imprisoned-deputy-to-saddam-hussein-dies-at-79.html,Obituary,,557210f638f0d82ca686f3d0
Oil Price,In a bright spot in a largely bleak Russian economy  domestic cheese makers are meeting demand for varieties once imported from Europe.,,Russian dairy farms are scrambling to fulfill demand for cheese following government ban on European cheese and other agricultural products as result of Ukrainian crisis; Russian economy is shrinking  but cheese and curd production rose 16 percent in first quarter over year-ago quarter.,The New York Times,1,With Imports Banned  Russian Cheese Fills the Need for Brie,Russian Breadbasket Puts Cheese in Mix ,2015-05-07T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/05/07/business/international/with-imports-banned-russian-cheese-fills-the-need-for-brie.html,News,,554a479838f0d85a64346756
Oil Price,Get proof of life. Understand the abductor.,,,The New York Times,25,How to Negotiate a Ransom,How to Negotiate a Ransom,2015-04-17T11:00:15+0000,Magazine,,article,https://www.nytimes.com/2015/04/19/magazine/how-to-negotiate-a-ransom.html,News,,5530e7bf38f0d847eef0f739
Oil Price,Stocks rose modestly in midday trading  recovering part of a steep loss from the day before.,,Stocks bounce back from earlier losses  but markets remain murky for investors.,The New York Times,8,Markets Retake Positive Ground After a Day of Losses,Markets Retake Positive Ground After a Day of Losses,2015-05-28T00:00:00Z,Business,,article,https://www.nytimes.com/2015/05/28/business/daily-stock-market-activity.html,News,,5565cd1e38f0d84e3574ed15
Oil Price,One of Open Table&#8217;s top 100 restaurants in America specializes traditional fine French dining.,,Fran Schumer reviews Restaurant Lorena's in Maplewood (Metropolitan/New Jersey).,The New York Times,8,At Restaurant Lorena&#8217;s in Maplewood  a Menu Built Around Vegetables,Where It&#8217;s All About Traditions ,2015-05-24T00:00:00Z,Metro,,article,https://www.nytimes.com/2015/05/24/nyregion/at-restaurant-lorenas-in-maplewood-a-menu-built-around-vegetables.html,Review,,555fa20038f0d80e70a9bb7b
Oil Price,Henry Folger set out to purchase as many First Folios as he could — and succeeded.,,Stephen Greenblatt reviews book The Millionaire and the Bard: Henry Folger’s Obsessive Hunt for Shakespeare’s First Folio by Andrea E Mays.,The New York Times,17,‘The Millionaire and the Bard ’ by Andrea E. Mays,. . . In Love With Shakespeare,2015-05-24T00:00:00Z,BookReview,Sunday Book Review,article,https://www.nytimes.com/2015/05/24/books/review/the-millionaire-and-the-bard-by-andrea-e-mays.html,Review,,555ebe4638f0d86bef1f66dc
Oil Price,News of Google&#8217;s low-cost phone service and word that China will allow foreign companies to handle bank card transactions pleased investors.,,Stock markets make solid gain due to new wireless telephone service announced by Google.,The New York Times,4,Market Edges Higher on a Full Day of Earnings News,A New Google Service Helps Lift Tech Shares,2015-04-23T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/23/business/daily-stock-market-activity.html,News,,5537aea338f0d84082034e24
Oil Price,The hunt and its thrills do not have to lead to a giant price tag if you keep a few tips in mind.,,Beginner's guide on how to buy art includes tips on where to find bargains  how to make offers and developing an eye for what appeals to the collector.,The New York Times,34,How to Buy Art: A Beginner’s Cheat Sheet,How to Buy Art: A Beginner’s Cheat Sheet,2015-05-08T00:00:00Z,Weekend,Art & Design,article,https://www.nytimes.com/2015/05/08/arts/design/how-to-buy-art-a-beginners-cheat-sheet.html,News,,554bc49738f0d87a4d2b58aa
Oil Price,Encouraging data on weekly unemployment benefit applications and factory orders helped lift stock indexes.,,Major stock indexes rise slightly on encouraging economic news.,The New York Times,3,Modest Gain for the Market After Two Days of Losses,Market Edges Higher After a 2-Day Slide,2015-04-03T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/03/business/daily-stock-market-activity.html,News,,551d4c5238f0d87335c1a4ea
Oil Price,Investors are worrying that Greece may default on its debt  and several big United States companies fell after reporting disappointing results.,,,The New York Times,,Market Closes Down Sharply After a Slump in Europe,Market Closes Down Sharply After a Slump in Europe,2015-04-18T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/18/business/daily-stock-market-activity.html,News,,5531163f38f0d847eef0f7dc
Oil Price,The cabinet backed an offer by the parent company of British Airways for Dublin’s 25 percent stake  a move toward the airline’s full privatization.,,Irish government agrees to takeover proposal for its 25 percent stake in Aer Lingus in deal that would value carrier at some $1.5 billion; sale  to International Consolidated Airlines Group  is still subject to Parliamentary vote and approval by Ryanair  which owns 29.8 percent of Aer Lingus.,The New York Times,2,Irish Government Votes to Shed Stake in Aer Lingus,Business Briefing; Irish Government Accepts Bid for Stake in Aer Lingus,2015-05-27T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/05/27/business/international/ryanair-earnings-record-profit.html,News,,556448d138f0d83a720ad253
Oil Price,As prices rise from merely high to astronomical  everyone  not just the oil barons  sees expectations shift.,,,The New York Times,1,With New York Real Estate  Just $10 Million Starts to Sound Reasonable,Just $10 Million? That Seems Reasonable,2015-04-10T16:48:46+0000,Metro,,article,https://www.nytimes.com/2015/04/12/nyregion/with-new-york-real-estate-just-10-million-starts-to-sound-reasonable.html,News,,5527fef038f0d855b3a95082
Oil Price,Highlights of this week will include the Paris air show  a Federal Reserve meeting  an initial public offering by Fitbit and an economic conference in St. Petersburg  Russia.,,,The New York Times,2,A Federal Reserve Meeting  the Joust for Jet Orders and Fitbit’s Stock Market Debut,,2015-06-15T00:00:00Z,Business,,article,https://www.nytimes.com/2015/06/15/business/a-federal-reserve-meeting-the-joust-for-jet-orders-and-fitbits-stock-market-debut.html,News,,557e0aa038f0d86829e41126
Oil Price,Wall Street banks have been able to escape any real penalty for wrongdoing  but for one S.E.C. commissioner  the line has finally been crossed.,,,The New York Times,,S.E.C.’s Kara Stein Takes Aim at Deutsche Bank,,2015-05-29T00:00:00Z,Business,DealBook,article,https://www.nytimes.com/2015/05/29/business/dealbook/secs-kara-stein-takes-aim-at-deutsche-bank.html,News,,556754a238f0d8572a7b73c1
Oil Price,Readers discuss how the state&#8217;s residents and farmers should respond to the water crisis.,,,The New York Times,24,The California Drought: How to Adapt,The California Drought: How to Adapt,2015-04-08T00:00:00Z,Letters,,article,https://www.nytimes.com/2015/04/08/opinion/the-california-drought-how-to-adapt.html,Letter,,5524d6f838f0d873d6547157
Oil Price,Contradictory feelings surface after a week in Berlin.,,,The New York Times,23,Germany  the Green Superpower,Germany  the Green Superpower,2015-05-06T07:21:06+0000,Editorial,,article,https://www.nytimes.com/2015/05/06/opinion/thomas-friedman-germany-the-green-superpower.html,Op-Ed,,5549c0e538f0d838fba737fc
Oil Price,The auction took in a total of $368 million  the second-highest sale of Impressionist and modern art in Sotheby&#8217;s history.,,Sotheby's sells Vincent van Gogh painting L’allee Des Alyscamps for $66.3 million at auction of Impressionist and modern art that brings in total of $368 million.,The New York Times,21,Van Gogh Painting Is Star During Sotheby&#8217;s Auction ,Drawing $66.3 Million  van Gogh Work Stars at Sotheby’s Auction,2015-05-06T00:00:00Z,Metro,Art & Design,article,https://www.nytimes.com/2015/05/06/arts/design/van-gogh-painting-is-star-during-sothebys-auction.html,News,,554995bc38f0d838fba7379a
Oil Price,A Times article on the secret history of SEAL Team 6  the Navy unit best known for killing Osama bin Laden  drew a range of reactions from readers in the comments section. While some lauded the team  others expressed cynicism about the secrecy sur...,,A Times article on the secret history of SEAL Team 6  the Navy unit best known for killing Osama bin Laden  drew a range of reactions from readers in the comments section. While some lauded the team  others expressed cynicism about the secrecy surrounding their military operations.,The New York Times,,Heroes or Killers? A Secret History of SEAL Team 6 Draws a Range of Reader Reaction,,2015-06-11T13:48:43Z,,false,blogpost,https://www.nytimes.com/times-insider/2015/06/11/heroes-or-killers-a-secret-history-of-seal-team-6-draws-a-range-of-reader-reaction/,Blog,,5579ca3638f0d82bd01b4f79
Oil Price,President Vladimir V. Putin used his annual national call-in show on Thursday to tell people that the country&#8217;s economic troubles were under control.,,Russian Pres Vladimir V Putin tries to paint rosy picture of Russian economy at his annual national call-in show as he fields questions from across the country on issues like dairy cow production  small-business loans and rising price of car insurance.,The New York Times,4,Putin Takes Questions: More Economy  Less Ukraine,Putin  Fielding Questions on Call-In Show  Paints a Rosy Picture of Russia,2015-04-17T00:00:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/04/17/world/europe/putin-takes-questions-more-economy-less-ukraine.html,News,,553008a338f0d847eef0f49d
Oil Price,Purchasing managers reported growth in services and manufacturing  according to a survey  but the modest pace disappointed some analysts.,,Markit Economics survey indicates that eurozone economy expanded for 22nd consecutive month in April  as composite output index slips to 53.5 from 54 in March; modest pace of growth disappointing some analysts who had higher hopes from European Central Bank's bond-buying program.,The New York Times,2,Eurozone Economy Grows for 22nd Straight Month  Report Shows,Business Briefing; Eurozone Economy Expands for 22nd Month  Report Says,2015-04-24T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/04/24/business/international/eurozone-economy-grows-for-22nd-straight-month-report-shows.html,News,,5538bdd238f0d861f137edea
Oil Price,The sea change in Scotland is one of the great dramas of the British election on May 7.,,,The New York Times,,Despite Defeat for Independence  Nationalism Rises Anew in Scotland,Despite Defeat for Independence  Nationalism Rises Anew in Scotland,2015-04-24T20:40:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/04/24/world/europe/despite-defeat-for-independence-nationalism-rises-anew-in-scotland.html,News,,5538fe5b38f0d861f137eed6
Oil Price,Stocks headed lower again as quarter-end window-dressing and a slump in durable goods orders at American factories undermined sentiment.,,Stock market closes down for third straight day as investors dump technology and biotech companies.,The New York Times,4,Third Day of Losses for Market After Durable Goods Report Misses Expectations,Shares Slide Again  Hobbled by Tech,2015-03-26T00:00:00Z,Business,,article,https://www.nytimes.com/2015/03/26/business/daily-stock-market-activity.html,News,,5512c0c938f0d862228ffbde
Oil Price,The energy giant  charged with antitrust violations in Europe  has long been used by President Vladimir Putin to further Russia&#8217;s interests.,,,The New York Times,1,Gazprom Faces Effects of Politics on Its Bottom Line,Weakened Gazprom Is Target,2015-04-22T19:03:23+0000,Business,International Business,article,https://www.nytimes.com/2015/04/23/business/international/gazprom-faces-effects-of-politics-on-its-bottom-line.html,News,,5537f07c38f0d861f137ebb1
Oil Price,A substantial number of Europeans do not believe that their own countries should rush to defend an ally against attack  according to a comprehensive survey to be made public on Wednesday.,,Pew Research Center survey of 10 nations finds large number of Europeans do not think their countries should hurry to defend an ally against attack; NATO faces more aggressive Russia over Ukraine crisis.,The New York Times,8,Survey Points to Challenges NATO Faces Over Russia,Survey Points to Challenges NATO Faces Over Russia,2015-06-10T00:00:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/06/10/world/europe/survey-points-to-challenges-nato-faces-over-russia.html,News,,5577bc4538f0d82f50f57703
Oil Price,Even though a meeting between John Kerry and Vladimir Putin achieved nothing  it is still perceived as good news.,,,The New York Times,26,A Tiny Crack in the Russian Ice ,A Tiny Crack in the Russian Ice ,2015-05-14T07:21:21+0000,Editorial,,article,https://www.nytimes.com/2015/05/14/opinion/a-tiny-crack-in-the-russian-ice.html,Editorial,,55544cf338f0d80d049bd803
Oil Price,Only 25 states have passed budgets for the coming year  and many of the bitterest fights are not between the two parties  but between conservative and centrist Republicans.,,Many states are experiencing budget shortfalls  pitting lawmakers against governors  but most are states with both Republican-controlled legislatures and governors' offices; amidst intense budgets fights between conservative and centrist Republicans  only 25 states have passed spending plans in 2015.,The New York Times,1,States Confront Wide Budget Gaps Even After Years of Recovery,States Confront Cavernous Holes in Their Budgets,2015-06-08T00:00:00Z,National,Politics,article,https://www.nytimes.com/2015/06/08/us/states-confront-wide-budget-gaps-even-after-years-of-recovery.html,News,,557488f638f0d8502adcc15d
Oil Price,Magnum asked some 50 of its members to choose one “image that changed everything ” eliciting a range of responses  some unexpected.,,Magnum asked some 50 of its members to choose one “image that changed everything ” eliciting a range of responses  some unexpected.,The New York Times,,Magnum Chooses the Decisive  and Transforming  Photo,,2015-06-08T07:00:51Z,,,blogpost,https://lens.blogs.nytimes.com/2015/06/08/magnum-chooses-the-decisive-and-transforming-photo/,Blog,,55753dd738f0d8502adcc2b3
Oil Price,The dollar has given up ground more broadly  losing about 5 percent of its value against a basket of currencies since February.,,,The New York Times,,Euro  Clawing Its Way Back  Hits 3-Month High,,2015-05-15T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/05/15/business/international/euro-dollar-currency-forex.html,News,,5554bf7138f0d80d049bd982
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Your Friday Briefing,,2015-06-05T00:00:00Z,NYTNow,,article,https://www.nytimes.com/2015/06/05/nytnow/your-friday-briefing.html,News,,5571705038f0d80a7d1ae0ed
Oil Price,The start-ups Enjoy and Jet.com are hoping to knock Amazon off its perch as the leader of online shopping.,,Farhad Manjoo State of the Art column points out start-up Enjoy  headed by Ron Johnson  is selective online store that is attempting to challenge Amazon as king of e-commerce; says another start-up  Jet.com  steered by Marc Lore  is head-on competitor to Amazon  aiming to be nationwide giant with comparable selection  service and price.,The New York Times,1,Two Retail Veterans Take Aim at Amazon’s E-Commerce Reign,Taking Aim at King of E-Commerce,2015-05-07T00:00:00Z,Business,Personal Tech,article,https://www.nytimes.com/2015/05/07/technology/personaltech/two-retail-veterans-take-aim-at-amazons-e-commerce-reign.html,News,,5549d83038f0d838fba73864
Oil Price,The country will probably cut interest rates and encourage banks to increase lending  after the pace of economic expansion was its slowest in six years.,,,The New York Times,,In China  Weak Growth Is Expected to Push Beijing Into Action,Weak Growth is Expected to Push Beijing into Action,2015-04-16T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/04/16/business/international/in-china-weak-growth-is-expected-to-push-beijing-into-action.html,News,,552e661e38f0d87fbef52e05
Oil Price,The airline plans to cut some winter flights as the rising value of the dollar erodes revenues abroad.,,Delta Air Lines says it will cut number of international flights to address rising value of dollar; company reports net income of $746 million in first quarter  up from $213 million in period year earlier.,The New York Times,2,Delta Posts Record Net Income; Reduces International Service,Business Briefing; Rising Dollar Prompts Delta to Trim International Flights,2015-04-16T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/16/business/delta-posts-record-net-income-reduces-international-service.html,News,,552ecc7a38f0d824112d668f
Oil Price,Accusations of market manipulation by a little-known British futures trader have ignited a debate about how widespread deceptive trading strategies have become.,,,The New York Times,1,Trader’s Arrest in ‘Flash Crash’ Raises Concerns About Market Rigging,Trader’s Arrest Raises Concerns About Market Rigging,2015-04-22T23:56:30+0000,Business,DealBook,article,https://www.nytimes.com/2015/04/23/business/dealbook/traders-arrest-raises-concerns-about-market-rigging.html,News,,5538353038f0d861f137ec9d
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Your Wednesday Briefing,,2015-06-03T00:00:00Z,NYTNow,,article,https://www.nytimes.com/2015/06/03/nytnow/latest-news-phone-records-sepp-blatter-and-more.html,News,,556ecd0a38f0d83db8478a57
Oil Price,The nation still ranks as one of the world’s fastest-growing major economies but is taking a hit from an industrial slowdown and a weak housing market.,,China reports gross domestic product grew by 7 percent in first quarter of 2015  slowest quarterly expansion in country since early 2009; results  in line with analyst expectations  maintain China's status as one of world's fastest-growing economies  though they could indicate that growth is slowing at a faster rate than previously thought.,The New York Times,4,China’s G.D.P. Slows to 7 Percent  the Weakest Rate Since 2009,G.D.P. Rate of Growth in China Slows to 7%,2015-04-15T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/15/business/international/china-gdp-slows-to-7-percent-a-six-year-low-for-giant-economy.html,News,,552dd96338f0d87fbef52c53
Oil Price,The two French lenders reported stronger net income in the first quarter  as the European economy picked up steam and the European Central Bank began a program of stimulus measures.,,,The New York Times,,Société Générale and Crédit Agricole Results Beat Market Expectations,,2015-05-07T00:00:00Z,Business,DealBook,article,https://www.nytimes.com/2015/05/07/business/dealbook/societe-generale-credit-agricole-q1-earnings.html,News,,5549c76e38f0d838fba7380d
Oil Price,A visit by Secretary of State John Kerry was seen as an olive branch and an acknowledgment that Russia is too important to ignore.,,News Analysis; Sec of State John Kerry's visit to Sochi has been widely seen in Russia as acknowledgment that American efforts to isolate country and Pres Vladimir V Putin has not succeeded; Putin seems to have emerged as national hero who has stood up to West and given up nothing after more than year of facing international criticism for seizure of Crimea.,The New York Times,4,A Diplomatic Victory  and Affirmation  for Putin,Kerry&#8217;s Visit Marks Diplomatic Victory  and Affirmation  for Putin ,2015-05-16T00:00:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/05/16/world/europe/a-diplomatic-victory-and-affirmation-for-putin.html,An Analysis; News Analysis,,5556680e38f0d856107007a0
Oil Price,The culturally diverse area  once filled with many shuttered shops  now teems with bohemian cafes  organic grocery stores and boutiques.,,,The New York Times,4,East London Goes Bohemian-Chic  but Stays Quirky,A Pocket of Hackney Goes Bohemian-Chic  but Stays Quirky,2015-05-06T14:27:10+0000,Travel,,article,https://www.nytimes.com/2015/05/10/travel/east-london-goes-bohemian-chic-but-stays-quirky.html,News,,554a24c238f0d838fba73956
Oil Price,In a former 19th-century Ottoman-era bank  the 63-room hotel brims with period details and has an elegant interior.,,Seth Sherwood reviews Vault Karakoy  the House Hotel  in Istanbul.,The New York Times,4,Hotel Review: Vault Karakoy in Istanbul,What the Bankers Left Behind,2015-05-10T00:00:00Z,Travel,,article,https://www.nytimes.com/2015/05/10/travel/hotel-review-vault-karakoy-in-istanbul.html,News,,5548d3a838f0d81a8df267d2
Oil Price,One major air carrier after another has reported record profits  the result of lower fuel prices and strong demand for domestic air travel.,,Record earnings reported by top airlines in United States are marked shift in industry  particularly striking given that first quarter is usually weakest; trend is attributed to low fuel prices and continuing strong domestic air travel demand.,The New York Times,3,The Airline Industry Posts a Giddy First Quarter  ,Airline Industry Reports a Giddy Start to the Year,2015-04-25T00:00:00Z,Business,,article,https://www.nytimes.com/2015/04/25/business/the-airline-industry-posts-a-giddy-first-quarter.html,News,,553a971f38f0d8230f3b0f3d
Oil Price,Entrepreneurs have delved into satisfying the demand for street spaces  but apps like MonkeyParking and Haystack have been banned in some cities for selling something they don’t own.,,Entrepreneurs have delved into satisfying the demand for street spaces  but apps like MonkeyParking and Haystack have been banned in some cities for selling something they don’t own.,The New York Times,,Parking Apps Face Obstacles at Every Turn,Parking Apps Face Obstacles at Every Turn,2015-06-10T18:29:06Z,Business,,blogpost,https://bits.blogs.nytimes.com/2015/06/10/parking-apps-face-obstacles-at-every-turn/,Blog,,5578ba8f38f0d808b502d330
Oil Price,Both countries insisted that King Salman of Saudi Arabia was not snubbing President Obama by skipping meetings at Camp David  though it seemed to reflect a new reality that the allies are at odds.,,News Analysis; decision by Saudi Arabia's King Salman to not attend summit meeting called by Pres Obama signals shift in relations between once close allies and underscores nations' increasingly differing goals in Middle East; tensions over Iran nuclear deal  rise of Islamic State  fallout from Arab Spring and United States' lessening dependence on Saudi oil have contributed to fracturing of relationship.,The New York Times,1,King’s Absence at Meeting Signals a Saudi-U.S. Marriage Adrift,Absent King Signals Saudi-U.S. Marriage Adrift,2015-05-12T00:00:00Z,Foreign,Politics,article,https://www.nytimes.com/2015/05/12/us/politics/kings-absence-at-summit-signals-saudi-us-marriage-on-rocks.html,An Analysis; News Analysis,,555158ba38f0d84851b12d27
Oil Price,After the annexation of Crimea  workers discontented over unpaid wages and forced vacations have generated a wave of labor actions.,,Workers across Russia  unhappy over unwanted days off and unpaid wages  are beginning to protest and go on strike  in first nationwide unrest against Pres Vladimir V Putin's economic plan; economy is hurting from sanctions and falling energy prices; strikes uncover discontent rarely seen in country.,The New York Times,1,Unpaid Russian Workers Unite in Protest Against Putin,Unpaid Workers Unite in Protest Against Putin,2015-04-22T00:00:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/04/22/world/europe/russian-workers-take-aim-at-putin-as-economy-exacts-its-toll.html,News,,55366f0538f0d821acced06d
Oil Price,Saudi officials hope a massive project to rebuild Diriyah  featuring parks  restaurants  and museums about traditional Saudi life  will link citizens to their past.,,Diriyah Journal; Saudi Arabia royal family is building tourist attraction in Diriyah to celebrate its history and alliance with 18th-century fundamentalist preacher Sheikh Muhammad ibn Abdul-Wahhab  which helped create modern Saudi state; project  which will feature parks  restaurants and museums  is intended to help rehabilitate reputation of Abdul-Wahhab  whose rigid version of Islam has been criticized of late for promoting intolerance.,The New York Times,4,Saudis Turn Birthplace of Wahhabism Ideology Into Tourist Spot,Saudis Turn Birthplace of Ideology Into Tourist Spot,2015-06-01T00:00:00Z,Foreign,Middle East,article,https://www.nytimes.com/2015/06/01/world/middleeast/saudis-turn-birthplace-of-ideology-into-tourist-spot.html,News,,556b995738f0d80ad152c8a9
Oil Price,Prime Minister Haider al-Abadi left the White House on Tuesday still in need of billions more dollars to cope with plunging oil prices and a yawning budget deficit.,,Pres Obama meets with Iraqi Prime Min Haider al-Abadi at White House  giving him $200 million in humanitarian aid and endorsement; Iraq still requires billions of dollars more to offset plunging oil prices and budget gap.,The New York Times,6,Obama Gives Visiting Iraqi Premier Aid and an Endorsement,Obama Gives Visiting Iraqi Premier Aid and Endorsement,2015-04-15T00:00:00Z,Foreign,Middle East,article,https://www.nytimes.com/2015/04/15/world/middleeast/iraqi-prime-minister-haider-al-abadi-in-washington.html,News,,552cd71d38f0d8273c4286f1
Oil Price,The Federal Reserve’s policy makers signaled that an interest-rate increase is still likely later this year.,,Government estimates gross domestic product rose only 0.2 percent in first-quarter; Federal Reserve forecasts growth to rebound  suggesting it still intends to begin raising its benchmark interest rate in 2015.,The New York Times,1,Shrugging Off Slow Growth  Fed Predicts a Rebound,Shrugging Off Slow Growth  Fed Predicts a Rebound,2015-04-30T00:00:00Z,Business,Economy,article,https://www.nytimes.com/2015/04/30/business/economy/federal-reserve-meeting-interest-rates.html,News,,55411d7a38f0d81c15489308
Oil Price,Roberto Luongo earned his 401st career win  and Jaromir Jagr got his 1 800th career point as the host Florida Panthers beat Boston  4-2  hurting the Bruins’ playoff chances.,,Florida Panthers beat Boston Bruins  4-2; other hockey news noted.,The New York Times,17,Panthers Damage Bruins&#8217; Playoff Hopes,Sports Briefing | Hockey; Setback for Bruins,2015-04-10T00:00:00Z,Sports,Hockey,article,https://www.nytimes.com/2015/04/10/sports/hockey/panthers-damage-bruins-playoff-hopes.html,Brief,,55274f7638f0d8359e9798f8
Oil Price,Jaime Rodríguez Calderón  running as an independent  trounced his competition in the contest for governor of Nuevo León State  according to preliminary official results.,,Opposition parties make some progress in Mexico's national elections  including victory by Jaime Rodriguez Calderon as governor of Nuevo Leon State  but ruling party PRI retains narrow majority in lower house of Congress; greater than usual voter turnout indicates growing frustration with PRI amid political scandals.,The New York Times,4,Tough-Talking El Bronco Wins Mexican Governor’s Race,Opposition Parties Fail to Make Big Gains in Mexico ,2015-06-09T00:00:00Z,Foreign,Americas,article,https://www.nytimes.com/2015/06/09/world/americas/el-bronco-jaime-rodriguez-calderon-governors-race-nuevo-leon.html,News,,55753a2f38f0d8502adcc2b0
Oil Price,HackerOne’s co-founders are betting they can persuade the world’s hackers to spend their free time solving security’s problems  not causing them  and that businesses will pay them a bounty for their service.,,Michiel Prins  Jobert Abma  Merijn Terheggen and Alex Rice are co-founders of HackerOne  which hopes to become middleman between companies and hackers who find cybersecurity flaws in companies' websites and products; company seeks to upend current system of discovering companies' cybersecurity flaws  which essentially incentivizes criminality instead of coming up with solutions to those flaws.,The New York Times,1,HackerOne Connects Hackers With Companies  and Hopes for a Win-Win,Hacking  Responsibly ,2015-06-08T00:00:00Z,Business,,article,https://www.nytimes.com/2015/06/08/technology/hackerone-connects-hackers-with-companies-and-hopes-for-a-win-win.html,News,,5574e66d38f0d8502adcc20e
Oil Price,At a joint news conference at the Kremlin  the two leaders said that their discussions had focused on economic issues  including trade  tourism and energy issues.,,Greek Prime Min Alexis Tsipras and Russian Pres Vladimir V Putin  during news conference  say that their discussions during Tsipras's controversial visit to Russia focused on economic issues and that Tspiras had not asked for direct financial assistance from Russia; Tsipras reiterates criticism of Western sanctions against Russia  casting doubt on possibility of future sanctions.,The New York Times,8,Putin Meets With Alexis Tsipras of Greece  Raising Eyebrows in Europe,Greek Premier  in Moscow  Has Sharp Words for E.U. Sanctions Against Russia,2015-04-09T00:00:00Z,Foreign,Europe,article,https://www.nytimes.com/2015/04/09/world/europe/putin-russia-alexis-tsipras-greece-financial-crisis.html,News,,55251bb438f0d873d6547223
Oil Price,The $100 Billion Deal Day| Goldman’s Coup| Back in the Game at Zynga,,The $100 Billion Deal Day| Goldman’s Coup| Back in the Game at Zynga,The New York Times,,Morning Agenda: The $100 Billion Deal Day,,2015-04-09T07:09:50Z,,false,blogpost,https://news.blogs.nytimes.com/2015/04/09/morning-agenda-the-100-billion-deal-day/,Blog,,55265e4038f0d8148de1fe78
Oil Price,Angelo Sosa of Abajo combines guacamole and fried food; OurHarvest delivers locally sourced food in the New York metropolitan area; a book on negronis; and more.,,Florence Fabricant Front Burner column notes law school graduates Michael Winik and Scott Reich have started online company OurHarvest  which delivers locally sourced food in New York metropolitan area; other food news and items noted.,The New York Times,3,Fried Guacamole  an Appetizer Mashup at Abajo,Front Burner,2015-05-27T00:00:00Z,Dining,,article,https://www.nytimes.com/2015/05/27/dining/fried-guacamole-an-appetizer-mashup-at-abajo.html,News,,5564ce3838f0d84e3574ea95
Oil Price,After years of insatiability  consumers are curbing their spending  leaving shopping centers and other retail space with high vacancies.,,Russian consumers are pulling back on spending more sharply than anticipated  leaving big new shopping centers like Avia Park in Moscow only partially occupied; reduced mall crowds are prominent indication Western sanctions over Russia's role in Ukraine conflict and plummeting oil prices are hurting economy.,The New York Times,1,Russian Consumers Reflect the Pinch of Economic Sanctions,Pinching Their Rubles,2015-04-10T00:00:00Z,Business,International Business,article,https://www.nytimes.com/2015/04/10/business/international/in-moscow-economic-sanctions-rattle-malls.html,News,,5526b75838f0d8359e979704
Oil Price,The merger would greatly expand FedEx&#8217;s presence in Europe and comes less than two years since European regulators blocked a bid for TNT by UPS.,,FedEx Corp agrees to acquire Dutch delivery company TNT Express for $4.8 billion; both parties remain confident that all-cash deal will pass muster with regulators that blocked similar agreement between TNT and UPS.,The New York Times,3,FedEx Agrees to Acquire TNT Express in $4.8 Billion Deal,FedEx Expands Presence in Europe With Acquisition of TNT Express,2015-04-08T00:00:00Z,Business,DealBook,article,https://www.nytimes.com/2015/04/08/business/dealbook/fedex-agrees-to-acquire-tnt-express-in-4-8-billion-deal.html,News,,5523a9da38f0d85babd5ab9e
Oil Price,This week’s properties include a modern house in California  a bungalow in Florida and a contemporary home in Montana.,,,The New York Times,,$650 000 Homes in California  Florida and Montana,What You Get for ... $650 000,2015-05-21T00:00:00Z,RealEstate,,article,https://www.nytimes.com/2015/05/21/realestate/650000-homes-in-california-florida-and-montana.html,News,,555c856138f0d82290bae84f
Oil Price,But its earnings exceed expectations after the private equity firm sold positions in many of its public holdings.,,DealBook online; Carlyle Group reports weaker first-quarter net income  down 15 percent to $273 million  compared with $322 million in year-ago period.,The New York Times,5,Tax Hit in France and Hedge Funds Weigh on Carlyle,Carlyle Profit Drops,2015-04-30T00:00:00Z,Business,DealBook,article,https://www.nytimes.com/2015/04/30/business/dealbook/tax-hit-in-france-and-hedge-funds-weigh-on-carlyle.html,News,,5540d45538f0d877377da388
